"Address","Street","Site ID","Latitude","Longitude","Inspection Date","Remote ID","Site Comments","Site Last Changed By","Site Change Date","Site Change Time","Species","Diameter","Aldermanic District","ArchivedSites_Remote_ID","Condition","DRG Updated","Forestry District","Grate","Growthspace Size","Overhead Utilities","Parcel Number","Primary Maintenance","Property Use","Solid Waste District SubArea","Status","TIF","TRAQ-Consequence","TRAQ-Likelihood of Failure","TRAQ-Likelihood of Failure and Impact","TRAQ-Likelihood of Impacting Target","TRAQ-Risk Rating","Terrace Support System","Tree Guard","Utilities Present"
1201,"Bultman Rd",443240,43.1154364303,-89.2942921772,"9/1/2009","Tree_040064","","Dana Wilson (DRG)","10/10/2023","07:43:56","Linden 'Redmond' (Tilia americana 'Redmond')",11,17,"64251","Good","Yes","16","N/A","7'-8'","Not Present","081034116013","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1201,"Bultman Rd",443248,43.1155746405,-89.294366657,"9/1/2009","Tree_040063","","Dana Wilson (DRG)","10/10/2023","07:44:46","Linden 'Redmond' (Tilia americana 'Redmond')",10,17,"64250","Good","Yes","16","N/A","7'-8'","Not Present","081034116013","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1201,"Bultman Rd",443274,43.1155051119,-89.2939507046,"9/1/2009","Tree_040094","","Dana Wilson (DRG)","10/9/2023","11:14:42","Honeylocust Var. (Gleditsia triacanthos Variant)",14,17,"64325","Good","Yes","16","N/A","5'-6'","Not Present","081034116013","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1201,"Bultman Rd",443308,43.1154219231,-89.2940971615,"9/1/2009","Tree_040125","","Dana Wilson (DRG)","10/9/2023","11:13:56","Honeylocust Var. (Gleditsia triacanthos Variant)",12,17,"64326","Good","Yes","16","N/A","5'-6'","Not Present","081034116013","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1202,"Bultman Rd",443221,43.1152103185,-89.2944096746,"9/1/2009","Tree_040030","","Dana Wilson (DRG)","10/10/2023","13:03:03","Vacant (Vacant)",0,17,"64168","N/A","Yes","16","N/A","5'-6'","Not Present","081034105123","Plant Tree","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1202,"Bultman Rd",443232,43.1155128889,-89.2945163215,"9/1/2009","Tree_040043","","Dana Wilson (DRG)","10/10/2023","11:59:02","Linden 'Redmond' (Tilia americana 'Redmond')",13,17,"64207","Good","Yes","16","N/A","7'-8'","Not Present","081034105123","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1202,"Bultman Rd",617102,43.1151248568,-89.2946074793,"10/10/2023","dwi20231010130412","","Dana Wilson (DRG)","10/10/2023","13:05:14","Hackberry (Celtis occidentalis)",5,17,"","Good","Yes","16","N/A","5'-6'","Not Present","081034105123","Unassigned",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1204,"Bultman Rd",443233,43.1156581931,-89.2945452758,"9/1/2009","Tree_040044","","Dana Wilson (DRG)","10/10/2023","11:57:55","Linden 'Redmond' (Tilia americana 'Redmond')",13,17,"64208","Good","Yes","16","N/A","7'-8'","Not Present","081034105074","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1205,"Bultman Rd",443268,43.1159056873,-89.2943822232,"9/1/2009","Tree_040083","","Dana Wilson (DRG)","10/10/2023","07:46:20","Linden 'Redmond' (Tilia americana 'Redmond')",16,17,"64249","Fair","Yes","16","N/A","7'-8'","Not Present","081034116021","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1206,"Bultman Rd",443226,43.1159201503,-89.2945382309,"9/1/2009","Tree_040045","","Dana Wilson (DRG)","10/10/2023","11:56:14","Linden 'Redmond' (Tilia americana 'Redmond')",14,17,"64210","Good","Yes","16","N/A","7'-8'","Not Present","081034105066","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1206,"Bultman Rd",443246,43.1157772676,-89.2945450285,"9/1/2009","Tree_040053","","Dana Wilson (DRG)","10/10/2023","11:57:05","Linden 'Redmond' (Tilia americana 'Redmond')",9,17,"64209","Good","Yes","16","N/A","7'-8'","Not Present","081034105066","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1209,"Bultman Rd",443284,43.1160676442,-89.2943948891,"9/1/2009","Tree_040088","","Dana Wilson (DRG)","10/10/2023","07:47:41","Linden 'Redmond' (Tilia americana 'Redmond')",17,17,"64248","Good","Yes","16","N/A","7'-8'","Not Present","081034107012","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1210,"Bultman Rd",443229,43.1162012296,-89.2945929102,"9/1/2009","Tree_040050","","Dana Wilson (DRG)","10/10/2023","11:54:02","Linden 'Redmond' (Tilia americana 'Redmond')",10,17,"64212","Good","Yes","16","N/A","7'-8'","Not Present","081034105058","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1210,"Bultman Rd",443238,43.1163156213,-89.2946641901,"9/1/2009","Tree_040046","","Dana Wilson (DRG)","10/10/2023","11:53:08","Linden 'Redmond' (Tilia americana 'Redmond')",18,17,"64213","Good","Yes","16","N/A","7'-8'","Not Present","081034105058","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1210,"Bultman Rd",443241,43.1160749514,-89.2945411592,"9/1/2009","Tree_040051","","Dana Wilson (DRG)","10/13/2023","17:41:18","Linden 'Redmond' (Tilia americana 'Redmond')",14,17,"64211","Good","Yes","16","N/A","7'-8'","Not Present","081034105058","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",443256,43.1169597119,-89.2956413569,"9/1/2009","Tree_040070","","Dana Wilson (DRG)","10/10/2023","11:30:27","Honeylocust Var. (Gleditsia triacanthos Variant)",17,17,"64241","Good","Yes","16","N/A","7'-8'","Not Present","081034103135","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",443266,43.1168045862,-89.2953458502,"9/1/2009","Tree_040080","","Dana Wilson (DRG)","10/10/2023","11:28:48","Honeylocust Var. (Gleditsia triacanthos Variant)",17,17,"64243","Good","Yes","16","N/A","7'-8'","Not Present","081034103135","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",443270,43.1168714382,-89.2954985014,"9/1/2009","Tree_040076","","Dana Wilson (DRG)","10/10/2023","11:29:31","Honeylocust Var. (Gleditsia triacanthos Variant)",15,17,"64242","Good","Yes","16","N/A","7'-8'","Not Present","081034103135","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",443428,43.1168903226,-89.2951779266,"9/1/2009","Tree_040245","","Dana Wilson (DRG)","10/10/2023","11:24:56","Norway Maple (Acer platanoides)",14,17,"64553","Good","Yes","16","N/A","7'-8'","Not Present","081034103135","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",460107,43.1170185777,-89.295112655,"9/11/2012","Tree_056946","","Dana Wilson (DRG)","10/10/2023","11:23:34","Elm 'New Horizon' (Ulmus 'New Horizon')",17,17,"108146","Good","Yes","16","N/A","8'+","Not Present","081034103135","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1301,"Bultman Rd",617087,43.1171109783,-89.2950537979,"10/10/2023","dwi20231010112147","","Dana Wilson (DRG)","10/10/2023","11:22:43","Chinkapin Oak (Quercus muehlenbergii)",4,17,"","Good","Yes","16","N/A","7'-8'","Not Present","081034103135","Unassigned",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1306,"Bultman Rd",442063,43.116428335,-89.2966695675,"8/27/2009","Tree_039075","","Dana Wilson (DRG)","10/10/2023","15:08:06","Elm Spp. (Hybrid) (Ulmus x Species)",13,17,"62744","Good","Yes","16","N/A","6'-7'","Not Present","081034104034","Unassigned","Vacant","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1306,"Bultman Rd",442084,43.1165358864,-89.2968016569,"8/27/2009","Tree_039085","","Dana Wilson (DRG)","10/10/2023","15:08:53","Elm Spp. (Hybrid) (Ulmus x Species)",12,17,"62743","Good","Yes","16","N/A","6'-7'","Not Present","081034104034","Unassigned","Vacant","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1309,"Bultman Rd",443227,43.1172028367,-89.2958326563,"9/1/2009","Tree_040048","","Dana Wilson (DRG)","10/10/2023","11:32:03","Honeylocust Var. (Gleditsia triacanthos Variant)",15,17,"64239","Good","Yes","16","N/A","7'-8'","Not Present","081034103143","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1309,"Bultman Rd",443260,43.1170765376,-89.2957613977,"9/1/2009","Tree_040068","","Dana Wilson (DRG)","10/10/2023","11:31:17","Honeylocust Var. (Gleditsia triacanthos Variant)",14,17,"64240","Good","Yes","16","N/A","7'-8'","Not Present","081034103143","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1310,"Bultman Rd",443244,43.1170219067,-89.2958915436,"9/1/2009","Tree_040060","","Dana Wilson (DRG)","10/10/2023","11:45:06","Honeylocust Var. (Gleditsia triacanthos Variant)",19,17,"64232","Good","Yes","16","N/A","7'-8'","Not Present","081034104026","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1314,"Bultman Rd",443247,43.1172983113,-89.2960275114,"9/1/2009","Tree_040067","","Dana Wilson (DRG)","10/10/2023","11:43:18","Honeylocust Var. (Gleditsia triacanthos Variant)",14,17,"64234","Good","Yes","16","N/A","7'-8'","Present","081034104018","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","Electric"
1314,"Bultman Rd",443262,43.1171625082,-89.2959757771,"9/1/2009","Tree_040072","","Dana Wilson (DRG)","10/13/2023","17:43:33","Honeylocust Var. (Gleditsia triacanthos Variant)",16,17,"64233","Good","Yes","16","N/A","7'-8'","Present","081034104018","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1317,"Bultman Rd",617089,43.1173036348,-89.295873479,"10/10/2023","dwi20231010113236","","Dana Wilson (DRG)","10/10/2023","11:33:02","Vacant (Vacant)",0,17,"","N/A","Yes","16","N/A","7'-8'","Not Present","081034103151","Plant Tree",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1409,"Bultman Rd",617092,43.1179787114,-89.2958777705,"10/10/2023","dwi20231010113610","","Dana Wilson (DRG)","10/10/2023","11:36:29","Vacant (Vacant)",0,17,"","N/A","Yes","16","N/A","7'-8'","Present","081034103185","Plant Tree",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1501,"Bultman Rd",443470,43.1186445554999,-89.2957058621,"9/1/2009","Tree_040279",,"Nathan Paulus (DRG)","10/3/2023","07:27:42","Green Ash (Fraxinus pennsylvanica)",19,17,"64587","Unassigned","N/A","16","N/A","6'-7'","Unassigned","081034101189","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1501,"Bultman Rd",462652,43.1186462521,-89.2954810389,"12/1/2016","Tree_059490","0","Dana Wilson (DRG)","10/10/2023","10:55:55","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",7,17,"114668","Good","Yes","16","N/A","7'-8'","Not Present","081034101189","Unassigned","Single family","5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1501,"Bultman Rd",617094,43.1187947452,-89.2958627501,"10/10/2023","dwi20231010113805","","Dana Wilson (DRG)","10/10/2023","11:38:26","Vacant (Vacant)",0,17,"","N/A","Yes","16","N/A","7'-8'","Present","081034101189","Plant Tree",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1509,"Bultman Rd",617096,43.1189357097,-89.2958627501,"10/10/2023","dwi20231010113843","","Dana Wilson (DRG)","10/10/2023","11:39:02","Vacant (Vacant)",0,17,"","N/A","Yes","16","N/A","7'-8'","Present","081034101197","Plant Tree",,"5-189","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4501,"Bunker Hill Ln",443052,43.1333470983999,-89.3074387628,"8/24/2009","Tree_034441",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",17,17,"55543","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028104107","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4501,"Bunker Hill Ln",616556,43.1333481736,-89.3072653006,"10/4/2023","MiPo20231004123918","","Mitchell Porter (DRG)","10/4/2023","12:39:35","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104107","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4509,"Bunker Hill Ln",443050,43.1333546305999,-89.3071132542,"8/24/2009","Tree_034438",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",23,17,"55541","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028104090","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4510,"Bunker Hill Ln",443027,43.1334608625999,-89.3072489755,"8/24/2009","Tree_034437",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",29,17,"55545","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028103191","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4513,"Bunker Hill Ln",616560,43.1333544372,-89.3069606024,"10/4/2023","MiPo20231004123941","","Mitchell Porter (DRG)","10/4/2023","12:39:50","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104082","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4513,"Bunker Hill Ln",616564,43.1333544372,-89.3067760669,"10/4/2023","MiPo20231004123955","","Mitchell Porter (DRG)","10/4/2023","12:40:24","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104082","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4514,"Bunker Hill Ln",437560,43.13347092,-89.3068304624,"8/24/2009","Tree_034442","","Mitchell Porter (DRG)","10/4/2023","12:33:44","Silver Maple (Acer saccharinum)",46,17,"55546","Good","Yes","14","N/A","6'-7'","Not Present","081028103208","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4517,"Bunker Hill Ln",437558,43.1333671414999,-89.3065301993,"8/24/2009","Tree_034444",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",17,17,"55539","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028104074","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4518,"Bunker Hill Ln",616548,43.1334727855,-89.306475833,"10/4/2023","MiPo20231004123104","","Mitchell Porter (DRG)","10/4/2023","12:31:20","Yellow-Poplar (Liriodendron tulipifera)",2,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028103216","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4518,"Bunker Hill Ln",616552,43.1334740344,-89.3066546628,"10/4/2023","MiPo20231004123212","","Mitchell Porter (DRG)","10/4/2023","12:32:27","Honeylocust (Thornless) (Gleditsia triacanthos inermis)",4,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028103216","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4601,"Bunker Hill Ln",443028,43.1333643812999,-89.3063907052,"8/24/2009","Tree_034434",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",20,17,"55538","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028104066","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4601,"Bunker Hill Ln",616568,43.1333607008,-89.3062203146,"10/4/2023","MiPo20231004124032","","Mitchell Porter (DRG)","10/4/2023","12:41:36","London Planetree 'Exclamation' (Platanus acerfolia 'Morton Circle')",5,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028104066","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4605,"Bunker Hill Ln",616571,43.1333685304,-89.3059756978,"10/4/2023","MiPo20231004124148","","Mitchell Porter (DRG)","10/4/2023","12:42:21","Bur Oak (Quercus macrocarpa)",4,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028104058","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4606,"Bunker Hill Ln",616544,43.1334752832,-89.3060317534,"10/4/2023","MiPo20231004122958","","Mitchell Porter (DRG)","10/4/2023","12:30:19","Honeylocust (Thornless) (Gleditsia triacanthos inermis)",3,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028103232","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4609,"Bunker Hill Ln",616575,43.1333763599,-89.3056817284,"10/4/2023","MiPo20231004124254","","Mitchell Porter (DRG)","10/4/2023","12:43:16","Hackberry (Celtis occidentalis)",5,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028104040","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4610,"Bunker Hill Ln",616540,43.1334865227,-89.3056509914,"10/4/2023","MiPo20231004122906","","Mitchell Porter (DRG)","10/4/2023","12:29:22","Hackberry (Celtis occidentalis)",4,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028103240","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4613,"Bunker Hill Ln",437561,43.1333765241999,-89.3054499636,"8/24/2009","Tree_034439",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",20,17,"55534","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028104032","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4617,"Bunker Hill Ln",616579,43.133374794,-89.3053255319,"10/4/2023","MiPo20231004124347","","Mitchell Porter (DRG)","10/4/2023","12:44:00","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104024","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4617,"Bunker Hill Ln",616584,43.1333779258,-89.3051474337,"10/4/2023","MiPo20231004124414","","Mitchell Porter (DRG)","10/4/2023","12:44:34","American Basswood (Tilia americana)",2,17,"","Good","Yes","14","N/A","6'-7'","Not Present","081028104024","Unassigned",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4618,"Bunker Hill Ln",443045,43.1334929118999,-89.3052673217,"8/24/2009","Tree_034443",,"Nathan Paulus (DRG)","10/3/2023","07:25:02","Green Ash (Fraxinus pennsylvanica)",26,17,"55553","Unassigned","N/A","14","N/A","6'-7'","Unassigned","081028103266","Unassigned","Single family","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4701,"Bunker Hill Ln",437663,43.1333839044,-89.3049813781,"8/24/2009","Tree_034435","","Mitchell Porter (DRG)","10/4/2023","12:45:08","Honeylocust Var. (Gleditsia triacanthos Variant)",25,17,"55532","Good","Yes","14","N/A","6'-7'","Not Present","081028104016","Unassigned","Vacant","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","Electric"
4701,"Bunker Hill Ln",439282,43.1326947366,-89.3047859667,"8/24/2009","Tree_034655","","Mitchell Porter (DRG)","10/4/2023","12:49:12","Sycamore (Platanus occidentalis)",14,17,"55530","Good","Yes","14","N/A","6'-7'","Not Present","081028104016","Unassigned","Vacant","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4701,"Bunker Hill Ln",443029,43.1333914772,-89.3047023675,"8/24/2009","Tree_034440","","Mitchell Porter (DRG)","10/4/2023","12:46:22","Honeylocust Var. (Gleditsia triacanthos Variant)",25,17,"55531","Good","Yes","14","N/A","6'-7'","Not Present","081028104016","Unassigned","Vacant","5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4701,"Bunker Hill Ln",616380,43.1333653985,-89.3044693729,"10/4/2023","MiPo20231004124646","","Mitchell Porter (DRG)","10/4/2023","12:47:00","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104016","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4701,"Bunker Hill Ln",616381,43.1333011966,-89.3042826917,"10/4/2023","MiPo20231004124705","","Mitchell Porter (DRG)","10/4/2023","12:47:15","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104016","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
4701,"Bunker Hill Ln",616385,43.1331117222,-89.3042118815,"10/4/2023","MiPo20231004124732","","Mitchell Porter (DRG)","10/4/2023","12:47:43","Vacant (Vacant)",0,17,"","N/A","Yes","14","N/A","6'-7'","Not Present","081028104016","Plant Tree",,"5-165","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
